district,municipality,centroid_x,centroid_y
9179,9179118,672152.528038016,5337304.46893206
9179,9179119,670540.199061034,5339043.37577619
9179,9179121,665730.51383504,5338470.03621448
9179,9179123,675609.273721446,5333324.01303494
9179,9179125,661249.169179606,5332254.24415377
9179,9179126,676528.570668796,5340529.74140895
9179,9179128,656983.440048442,5343282.90758424
9179,9179130,658656.180340643,5336644.58106132
9179,9179131,658355.947423013,5332070.77527546
9179,9179132,661588.085163305,5336384.87793558
9179,9179134,667423.188897431,5344352.01214134
9179,9179136,660554.219830865,5341623.89732858
9179,9179137,655827.429774,5346746.39703811
9179,9179138,653515.342412101,5336311.94942235
9179,9179140,659381.296745979,5345261.52059748
9179,9179142,674415.387883232,5342225.91923646
9179,9179145,674469.572019182,5336865.89512384
9179,9179147,664043.936197422,5333576.88730065
9179,9179149,655873.555754952,5330468.07396948
9180,9180112,655701.131054862,5281100.11200536
9180,9180113,650400.591170668,5284435.53351789
9180,9180114,665234.587768975,5272600.88000346
9180,9180115,653671.91829258,5270802.18682574
9180,9180116,658618.837782108,5266734.05294511
9180,9180117,656091.206572396,5259946.39522795
9180,9180118,651287.523394141,5257620.70120234
9180,9180119,672862.402078084,5283907.54624643
9180,9180122,667465.414589966,5262633.27535626
9180,9180123,672990.061864396,5259252.35634164
9180,9180124,663776.656800708,5281207.46500009
9180,9180125,655703.14558645,5273506.47246273
9180,9180126,661304.017658516,5269626.50189768
9180,9180127,668218.887005222,5277789.6449366
9180,9180128,669149.453968885,5285115.95290952
9180,9180129,649449.002862023,5277502.84418936
9180,9180131,659540.965448935,5276588.16092489
9180,9180132,662669.358714007,5284239.54967837
9180,9180133,665425.957808141,5287044.33383058
9180,9180134,658127.63312617,5286067.95050091
9180,9180135,651846.766536139,5275442.80866086
9180,9180136,671264.915982725,5267873.05057271
9180,9180451,648088.23597309,5268168.1101176
9181,9181111,645616.520262139,5305770.18031467
9181,9181113,637572.399932003,5305557.16865775
9181,9181114,653042.537072794,5313126.1216024
9181,9181115,657605.018873904,5327699.40549167
9181,9181116,647852.932215193,5338841.42517575
9181,9181118,651744.642056099,5328328.19209122
9181,9181120,650110.860215159,5320615.88874794
9181,9181121,636141.392286555,5310484.04620858
9181,9181122,649297.277574491,5333292.00905067
9181,9181123,654891.603920138,5326979.02523133
9181,9181124,646769.059269504,5318442.93842674
9181,9181126,635943.178981285,5331262.57413487
9181,9181127,634574.478737963,5325224.80956438
9181,9181128,639364.143523909,5328964.2521649
9181,9181129,642441.58205278,5304586.47170576
9181,9181130,638750.141949384,5321839.68554964
9181,9181131,635900.56377435,5334075.63239634
9181,9181132,644462.713992598,5326844.40493393
9181,9181133,643120.100455594,5313483.59794042
9181,9181134,643074.871948366,5340337.05334284
9181,9181135,644692.702941567,5310390.2426791
9181,9181137,648125.069314985,5308073.22565385
9181,9181138,640495.464955528,5335821.84716872
9181,9181139,655461.061117111,5324261.90453827
9181,9181140,644597.897742829,5322953.20186656
9181,9181141,643013.675663157,5318795.69876761
9181,9181142,646545.181288214,5315177.78971494
9181,9181143,637596.873227289,5315613.17485877
9181,9181144,654322.421761653,5320520.04407695
9181,9181145,644916.661545556,5331852.08915598
9181,9181146,650868.504349686,5324943.08562113
9181,9181451,658491.986351783,5318740.63163987
9182,9182111,702170.606964414,5286542.71084615
9182,9182112,724162.961144962,5282538.84649341
9182,9182114,721009.710800235,5291255.40140152
9182,9182116,705723.701243219,5292484.63375804
9182,9182119,711938.074168856,5292739.66187937
9182,9182120,700380.20883827,5304692.03302276
9182,9182123,716851.778211648,5300416.94435475
9182,9182124,705121.06630781,5278316.57033964
9182,9182125,712369.260946902,5296592.30318674
9182,9182127,699835.596762628,5310264.95578519
9182,9182129,712159.710784251,5281480.42101007
9182,9182131,715750.259047486,5285509.63129847
9182,9182132,707328.386173711,5288277.78662929
9182,9182133,706552.838702655,5307301.67975293
9182,9182134,700460.022146265,5294352.25575454
9182,9182136,704945.661081497,5299652.24836476
9182,9182137,710549.448295427,5304370.71551978
9183,9183112,751361.969469425,5351165.23956926
9183,9183113,749323.962584367,5343792.68201162
9183,9183114,744903.839220369,5355722.38451614
9183,9183115,755632.853374788,5365657.90799026
9183,9183116,764714.422644036,5353598.88131615
9183,9183118,744567.934364143,5339010.68346119
9183,9183119,735207.106596091,5338939.51531586
9183,9183120,749752.848210301,5348520.63631487
9183,9183122,750831.6806616,5339737.08433295
9183,9183123,736423.554175882,5342098.78747608
9183,9183124,756181.186277374,5341965.76767811
9183,9183125,755763.061684136,5356755.2466317
9183,9183126,729977.678368413,5337216.24803975
9183,9183127,757728.918332805,5352415.15723103
9183,9183128,761158.977727503,5350002.48539562
9183,9183129,759949.091742433,5364507.65113585
9183,9183130,760833.037874641,5356848.00944517
9183,9183131,764104.203614802,5360831.44717052
9183,9183132,750653.67001755,5356672.34835875
9183,9183134,761443.769986658,5341059.71995188
9183,9183135,742303.950946803,5347634.76269508
9183,9183136,762918.793381076,5345459.91776526
9183,9183138,746329.425400137,5347853.22891123
9183,9183139,735422.709342235,5334380.6931372
9183,9183140,742023.281558979,5342199.49398327
9183,9183143,753718.386135827,5360296.03451927
9183,9183144,742509.180619027,5351902.31372379
9183,9183145,756334.608381674,5337753.93461284
9183,9183147,748122.857978221,5336043.2554101
9183,9183148,754158.6179263,5344393.79743589
9183,9183151,754446.794434315,5353254.7429518
9183,9183451,754912.009424663,5346827.50713769
9184,9184112,701815.328348628,5340462.26106558
9184,9184113,684967.928877274,5320970.17393471
9184,9184114,700806.936051157,5318695.55864553
9184,9184118,703178.869306273,5336109.17872754
9184,9184119,695996.635856293,5347265.91711698
9184,9184120,681312.086434059,5332808.89800968
9184,9184121,705618.21015305,5328077.22239758
9184,9184122,688936.309775897,5324486.7433993
9184,9184123,703345.464836198,5333038.76503334
9184,9184127,704166.87834531,5322184.69622887
9184,9184129,702013.011068561,5325407.39854762
9184,9184130,700812.930188283,5346575.70398536
9184,9184131,704490.539328837,5340202.36989832
9184,9184132,681687.783398578,5328154.50434561
9184,9184134,692487.653955955,5319849.64725644
9184,9184135,690191.05281684,5347059.14750805
9184,9184136,698516.478751615,5326849.84862032
9184,9184137,707105.022123379,5315274.91602835
9184,9184138,680883.728013771,5330590.47180919
9184,9184139,687679.691613236,5325678.54790807
9184,9184140,701589.459368529,5329020.81452865
9184,9184141,696723.798118635,5315153.69660852
9184,9184142,682387.514510865,5318066.01992221
9184,9184144,687812.648280476,5317347.02594925
9184,9184145,696231.982857861,5323380.53905098
9184,9184146,696887.648753106,5328405.28526571
9184,9184147,697826.277947206,5340926.55726649
9184,9184148,695085.430834703,5327033.766378
9184,9184149,690012.848310718,5350248.49481867
9184,9184452,683269.215103333,5324591.63788067
9184,9184454,689011.900696592,5322217.92825457
9184,9184457,691873.013726532,5327172.21177598
9185,9185113,669430.186936989,5377024.88306494
9185,9185116,665755.565694163,5389504.86490009
9185,9185118,664065.872460461,5403627.05517302
9185,9185123,671794.692970551,5389432.29012441
9185,9185125,650005.29721169,5395092.04939776
9185,9185127,654540.602218086,5389308.85226773
9185,9185131,666137.283825273,5374779.40383764
9185,9185139,668622.38011615,5394090.38294438
9185,9185140,676666.475486359,5393369.21970262
9185,9185143,662950.154223549,5385823.53621306
9185,9185149,661378.02864316,5400485.67387174
9185,9185150,655202.203879775,5397175.60347613
9185,9185153,650457.970689454,5404246.65800243
9185,9185157,659288.204196,5395107.94875358
9185,9185158,664768.913176958,5382266.32671302
9185,9185163,661669.68537586,5390995.6550811
9185,9185166,672310.599179163,5383183.7014904
9185,9185168,671333.032657969,5397776.13420468
9186,9186113,682051.301537032,5394887.77860243
9186,9186116,688848.031569499,5399948.8453405
9186,9186122,692827.697245155,5395623.36767337
9186,9186125,674040.479536326,5373391.84406119
9186,9186126,686776.992562122,5375202.49972947
9186,9186128,676764.338875373,5385121.47949146
9186,9186130,684725.168353737,5372834.19950742
9186,9186132,678053.01724087,5367840.99738822
9186,9186137,684045.773343313,5398887.06421021
9186,9186139,696636.686481804,5404777.42245131
9186,9186143,683998.126319308,5380668.95696475
9186,9186144,682163.582320936,5387457.29827256
9186,9186146,683218.965085411,5369802.53706523
9186,9186147,684134.340077724,5392241.45462099
9186,9186149,687506.446886262,5387733.75404601
9186,9186151,679732.615944822,5374873.64599236
9186,9186152,693024.146956766,5376797.72571296
9186,9186158,691944.362788931,5405122.23528886
9186,9186162,693928.669596559,5386610.89988338
9187,9187113,746868.16472184,5322878.77685798
9187,9187114,748108.554749538,5293017.39205501
9187,9187116,745391.64027429,5331344.0441574
9187,9187117,724608.173615302,5305483.55618093
9187,9187118,752662.661381703,5301282.04225569
9187,9187120,730204.442181177,5290732.8702978
9187,9187121,752947.073443287,5309995.7605097
9187,9187122,719287.961478463,5308187.47127594
9187,9187123,754228.529396419,5306523.35013738
9187,9187124,734610.267338647,5327637.90646293
9187,9187125,752831.207602457,5314426.48392857
9187,9187126,742016.848834428,5325004.48387145
9187,9187128,746708.452925756,5310923.38878033
9187,9187129,724664.702946275,5297023.73568765
9187,9187130,713938.013347456,5310437.90304411
9187,9187131,732936.926848565,5288108.22499274
9187,9187132,745829.863697841,5299032.42954131
9187,9187134,737982.866419197,5320102.16705711
9187,9187137,729282.677632496,5309785.34148999
9187,9187138,755338.408802743,5311301.0669114
9187,9187139,743959.173919916,5316161.36527181
9187,9187142,733039.903965618,5312818.85488395
9187,9187145,747925.857724665,5315889.81607527
9187,9187148,734979.700310234,5279459.26378207
9187,9187150,727996.788706509,5303400.48251257
9187,9187154,736012.758241096,5296540.05522079
9187,9187156,738185.64765965,5291042.91520957
9187,9187157,733759.677452086,5283559.71960397
9187,9187159,731263.244755364,5326863.94928063
9187,9187162,749421.200926122,5304589.08832848
9187,9187163,738586.443138809,5308760.62485102
9187,9187164,734676.59274819,5322779.42924984
9187,9187165,731022.512679922,5297284.90316603
9187,9187167,742257.942647773,5303550.54763977
9187,9187168,748844.344733168,5307761.30371142
9187,9187169,738631.647556885,5299779.87781931
9187,9187170,733255.826690788,5319727.98058262
9187,9187172,740918.281524273,5294780.19293425
9187,9187173,742777.255539977,5319970.45374062
9187,9187174,741351.127757744,5312384.70180702
9187,9187176,739315.451436155,5332921.86644675
9187,9187177,737895.416297543,5305918.59863134
9187,9187179,724277.163288911,5314445.67220859
9187,9187181,737250.493897548,5313569.80271543
9187,9187182,738464.727608435,5327265.7477363
9187,9187186,731827.320718513,5332910.37317752
9187,9187451,730760.396325495,5317996.82815617
9187,9187452,730471.244042024,5315229.90333329
9188,9188113,677659.748730396,5314505.36125191
9188,9188117,664774.471565473,5315181.44139252
9188,9188118,670610.296188091,5312791.80545577
9188,9188120,675378.980245083,5325689.86913695
9188,9188121,669436.41014218,5331167.53484059
9188,9188124,661532.422809708,5319444.60516331
9188,9188126,660647.613024075,5326582.3592585
9188,9188127,675884.439598674,5329475.60963528
9188,9188132,665762.881085701,5322745.33113539
9188,9188137,670423.065795618,5315796.02811231
9188,9188139,673972.964363134,5320084.26034976
9188,9188141,667776.803572896,5308787.59769018
9188,9188144,668547.636748435,5326960.73824913
9188,9188145,663998.783456468,5327588.70122191
9188,9188451,673140.076292811,5307830.94043977
9189,9189111,761498.763067175,5322471.39355735
9189,9189113,767548.171891326,5299595.16332057
9189,9189114,764438.056767138,5312807.39089933
9189,9189115,762051.341918571,5336304.77703122
9189,9189118,785171.156218862,5322731.93363503
9189,9189119,765632.112461962,5305233.05569353
9189,9189120,756587.871302804,5298192.59823737
9189,9189124,782331.303034531,5297420.73897516
9189,9189126,758439.775739381,5326589.5819107
9189,9189127,785332.475816167,5317729.76075623
9189,9189129,758639.972007703,5295144.9234196
9189,9189130,768580.49369088,5312634.28773181
9189,9189133,753580.54256024,5323479.84597364
9189,9189134,772155.435170164,5323410.50652702
9189,9189135,785596.866744636,5312692.5870719
9189,9189137,752011.198794536,5318989.02131386
9189,9189139,764355.936101706,5285332.09609643
9189,9189140,771971.504668777,5292684.89745456
9189,9189141,753709.017104259,5290930.83702366
9189,9189142,752772.49759015,5330630.57846257
9189,9189143,759050.271689893,5317762.57281109
9189,9189145,775336.93117709,5301828.71939339
9189,9189146,762816.101497143,5297716.45226416
9189,9189148,776860.849862769,5308471.41334714
9189,9189149,761263.166262409,5331410.9197356
9189,9189150,777461.181482272,5320789.94193676
9189,9189152,778724.124301288,5328262.17971684
9189,9189154,768154.569083927,5317859.40544319
9189,9189155,772442.40673916,5309342.29272189
9189,9189157,765798.799062143,5325932.37422424
9189,9189159,760263.562538143,5302917.41148351
9189,9189160,760347.741962794,5290985.45421215
9189,9189161,769138.04740005,5305037.08056505
9189,9189162,778061.715558554,5315871.10510709
9189,9189165,777828.281155762,5312085.83439967
9189,9189451,758203.368993332,5308481.20717109
9189,9189452,781392.514035748,5317171.09261305
9190,9190111,639153.199057129,5298268.18152456
9190,9190113,672370.235187829,5291812.71302844
9190,9190114,632556.302913302,5287766.79300446
9190,9190115,669977.398407726,5303638.55437738
9190,9190117,651062.602873084,5290487.90653291
9190,9190118,635771.157689077,5292830.94130867
9190,9190120,666424.765491048,5295059.55195504
9190,9190121,661739.147841737,5289438.72249625
9190,9190126,671502.564842432,5288570.255948
9190,9190129,641886.254774131,5301825.00544463
9190,9190130,650251.483030176,5296209.89417379
9190,9190131,659716.518843775,5291516.10542863
9190,9190132,673989.244919714,5295229.4832685
9190,9190133,633605.067703775,5296485.53523238
9190,9190135,658434.62754408,5293434.98213112
9190,9190136,667302.315948037,5290486.29508337
9190,9190138,662285.827321991,5309746.66157207
9190,9190139,654837.777611435,5296073.89918551
9190,9190140,644899.436455197,5295999.62091729
9190,9190141,678422.885656583,5292512.62895731
9190,9190142,659503.51711724,5297544.77265449
9190,9190143,636092.061283343,5281847.84461845
9190,9190144,657380.063127034,5307820.85735764
9190,9190145,647291.322672062,5287902.3366772
9190,9190148,641965.260345986,5297227.25412699
9190,9190149,636824.610585522,5298077.78039967
9190,9190151,635467.118359258,5300087.16907347
9190,9190152,669389.755052487,5299303.04289108
9190,9190153,675730.764270747,5287734.88797536
9190,9190154,640076.916795485,5285545.4587379
9190,9190157,660522.208589133,5301206.31140627
9190,9190158,651360.085946659,5303042.44963356
9190,9190159,663385.382970353,5304251.36653475
9190,9190160,645907.686422192,5281241.66352005
9261,9261,733165.791828898,5381662.80891698
9262,9262,825590.166768946,5390416.66329905
9263,9263,761980.124589011,5420362.62971433
9271,9271111,786464.787808124,5405505.47107697
9271,9271113,800737.521261292,5414337.64571213
9271,9271114,810373.833600081,5406407.06868111
9271,9271116,786275.684472644,5425183.29816712
9271,9271118,789199.564459435,5401748.11058958
9271,9271119,791699.752115084,5416995.06232056
9271,9271122,792077.674145865,5424998.11909141
9271,9271123,805410.214106068,5414137.69771581
9271,9271125,799422.363336104,5410128.1598258
9271,9271126,806153.045386907,5418644.67275144
9271,9271127,805979.770423346,5404931.04552965
9271,9271128,798988.833702292,5396817.99408608
9271,9271130,802625.986494971,5419906.29848908
9271,9271132,786925.867560543,5418867.453298
9271,9271135,791485.013715127,5408344.8692014
9271,9271138,795840.767819362,5409383.01440199
9271,9271139,782066.9667021,5402203.82037391
9271,9271140,783865.964196161,5420458.55322571
9271,9271141,794265.069052101,5399890.61038566
9271,9271143,780473.683648218,5407550.41515713
9271,9271146,786532.145401258,5410712.6379132
9271,9271148,797614.015927971,5418598.56556953
9271,9271149,807876.130340485,5410668.31271509
9271,9271151,780626.170196096,5413524.72243294
9271,9271152,785353.869850952,5399908.71665086
9271,9271153,801287.877494402,5404057.53419706
9272,9272116,815399.920391411,5424510.8623317
9272,9272118,834006.634807217,5417471.21492919
9272,9272119,827419.842858491,5407773.02269741
9272,9272120,822801.974297697,5419754.81050841
9272,9272121,842297.292343822,5415131.08427689
9272,9272122,847988.665310832,5420214.81179636
9272,9272126,838518.875301898,5418727.72344448
9272,9272127,831069.711536992,5421527.44442814
9272,9272128,813425.494350971,5419414.25620916
9272,9272129,844670.887204553,5407833.83693342
9272,9272134,836184.016437884,5427151.71209901
9272,9272136,849739.56835707,5410473.60216535
9272,9272138,826239.374254392,5412205.71927543
9272,9272139,842038.18258521,5424649.75032591
9272,9272140,827368.218887204,5416066.40390205
9272,9272141,831961.468596337,5409861.32646493
9272,9272142,819988.426235892,5411906.76054046
9272,9272143,822942.092014137,5428588.40197987
9272,9272145,809881.87193771,5417765.67084537
9272,9272146,828419.358432083,5426151.14189477
9272,9272147,817822.991638743,5418375.77617659
9272,9272149,818014.078039832,5428711.12005197
9272,9272150,815954.404597068,5410740.27562451
9272,9272151,838466.515127205,5408239.17343177
9272,9272152,812566.224194268,5412616.21960328
9272,9272451,839094.739597625,5425868.02239206
9272,9272452,849574.544426875,5416503.56978679
9272,9272453,844260.744113701,5417823.5016959
9272,9272455,846133.766806831,5420555.09559726
9272,9272456,834401.496506966,5431855.69181619
9272,9272457,845109.799274459,5423902.45724042
9272,9272458,852046.01874994,5413068.72204882
9272,9272459,824902.236752971,5430253.97484031
9272,9272460,840860.710575742,5421516.38159896
9272,9272461,832109.783294632,5427933.98185719
9272,9272463,826919.90555432,5429305.45332773
9273,9273111,709757.401793713,5412525.3261382
9273,9273113,699632.478407441,5396840.7747766
9273,9273115,709663.254150356,5393239.0968269
9273,9273116,723705.914918775,5422006.33102556
9273,9273119,709271.801260852,5407339.2515795
9273,9273121,705336.690592363,5424626.81051603
9273,9273125,719249.049318538,5414583.84460639
9273,9273127,725395.673771388,5408074.54209227
9273,9273133,708646.760683691,5426181.35852417
9273,9273137,709432.341930047,5421450.15688796
9273,9273139,714134.512122895,5405258.46785266
9273,9273141,723944.959229665,5413050.37987029
9273,9273147,703697.79368361,5391342.58750865
9273,9273152,702839.985442051,5411469.87107672
9273,9273159,707396.938548727,5430824.8371387
9273,9273163,707600.156335997,5397913.64828287
9273,9273164,696925.857658465,5427520.98442448
9273,9273165,718060.310101187,5406904.9547261
9273,9273166,714916.348313459,5416971.5545566
9273,9273172,709522.920708469,5403094.77780586
9273,9273175,720728.790106239,5419660.17742845
9273,9273177,707712.783290813,5401015.77562879
9273,9273178,711020.278676156,5387957.84312216
9273,9273181,713840.669368047,5401035.82364885
9273,9273451,701296.538460204,5402200.17878098
9273,9273452,712348.999200533,5426943.40457324
9273,9273453,703851.74510343,5423135.73811788
9274,9274111,742301.286514778,5381112.09288933
9274,9274112,755832.922247671,5380555.76244901
9274,9274113,727518.02696779,5383365.66606029
9274,9274114,735871.816316283,5370787.09452068
9274,9274118,736579.969973427,5367293.97025507
9274,9274119,742705.210435892,5400500.43083251
9274,9274120,752458.069234375,5367223.25468502
9274,9274121,725264.351636263,5369980.78725888
9274,9274124,725305.17806657,5374872.80232273
9274,9274126,731123.740553201,5386638.05817708
9274,9274127,736530.256402536,5398111.51014982
9274,9274128,737077.296699401,5390402.68433374
9274,9274132,722682.779224539,5386077.96082448
9274,9274134,741463.217862238,5373623.5886451
9274,9274135,750919.014888287,5377196.64860038
9274,9274141,728066.451879597,5394280.69330785
9274,9274145,748559.737311498,5381211.51857684
9274,9274146,735721.340614417,5376661.55328623
9274,9274153,731666.917484323,5402868.28984039
9274,9274154,738607.808073316,5364982.15927404
9274,9274156,744809.752832171,5387406.05433076
9274,9274165,716400.35558641,5387291.72208625
9274,9274172,716655.35480398,5394258.72442497
9274,9274174,743904.42634359,5394669.44145157
9274,9274176,723483.227393562,5400388.46193645
9274,9274179,754028.692324888,5374876.76288459
9274,9274182,729950.985221171,5375513.52478587
9274,9274183,742077.841547772,5362491.14018759
9274,9274184,747409.853250543,5370699.15093695
9274,9274185,730737.227216793,5370804.54431553
9274,9274187,722609.025103575,5389532.06261836
9274,9274188,747724.77936822,5395826.66931996
9274,9274191,746125.988642484,5391298.16965809
9274,9274193,746377.851406741,5360823.95172669
9274,9274194,721743.564163408,5380616.82002162
9275,9275111,817207.726165005,5401020.03628927
9275,9275112,799430.27879434,5386273.59866499
9275,9275114,799043.338430268,5390514.17691582
9275,9275116,818896.103229352,5362770.70913526
9275,9275117,804762.60189026,5386068.68128241
9275,9275118,851493.849502022,5404620.46295179
9275,9275119,833391.827869088,5401210.13421856
9275,9275120,813061.024781803,5403897.55228437
9275,9275121,817963.575234137,5404574.75041949
9275,9275122,818987.960578457,5384293.72360299
9275,9275124,810206.149448741,5376299.07551175
9275,9275125,806183.259590087,5380428.89593662
9275,9275126,840887.415600737,5398775.54946647
9275,9275127,806715.56638377,5400105.90038671
9275,9275128,829726.715979459,5402693.63475675
9275,9275130,815119.244782466,5363454.5054635
9275,9275131,805437.753199049,5365614.01007853
9275,9275132,810150.770618958,5360825.76558059
9275,9275133,825094.152900092,5383142.25096977
9275,9275134,826152.423170234,5375717.41331539
9275,9275135,823569.864950241,5402293.70582026
9275,9275137,840298.029523451,5390263.74970517
9275,9275138,811226.966890291,5386547.93817186
9275,9275141,820304.341390137,5369291.68935854
9275,9275143,810644.110562513,5367120.27099969
9275,9275144,824547.655220248,5399092.07920525
9275,9275145,819096.746084288,5377072.88282182
9275,9275146,830097.893285471,5395502.2244597
9275,9275148,847171.925409481,5401838.18935911
9275,9275149,815677.13929571,5373259.40011246
9275,9275150,835411.166629661,5393974.49026644
9275,9275151,821925.539515865,5396194.9492031
9275,9275152,821585.071065725,5407046.28350914
9275,9275153,845610.05252149,5390730.5262766
9275,9275154,808066.418249435,5393300.97999428
9275,9275156,851265.953319578,5396018.77631697
9275,9275159,814061.790722388,5396401.38941824
9275,9275160,825168.937504535,5406223.44986445
9276,9276111,786163.916114661,5431906.20020641
9276,9276113,790906.985892554,5450272.13141207
9276,9276115,805363.323719348,5447595.45945969
9276,9276116,798473.715384274,5426059.02730719
9276,9276117,799877.853108221,5444121.19036992
9276,9276118,796376.41753315,5440116.44712133
9276,9276120,794440.704866934,5446725.46777641
9276,9276121,816294.058990549,5435027.28480995
9276,9276122,790395.887508078,5440288.04513704
9276,9276123,789536.620463295,5429895.32394062
9276,9276126,806759.475986531,5424130.44185844
9276,9276127,812055.197434621,5426505.00293575
9276,9276128,783326.370011175,5438495.15195515
9276,9276129,803522.531585734,5438754.57292509
9276,9276130,814485.670404305,5442877.77307629
9276,9276134,790184.31737693,5435407.26353594
9276,9276135,778925.589814187,5445855.04717184
9276,9276138,801663.437169461,5432313.79839562
9276,9276139,808223.116643653,5430578.40362835
9276,9276142,791076.858964402,5433059.04269224
9276,9276143,795564.512514134,5437023.27100532
9276,9276144,785829.661248535,5444963.02741215
9276,9276146,794125.250130604,5432228.25960591
9276,9276148,808275.938912457,5438800.60894692
9277,9277111,781969.187964432,5385095.9836424
9277,9277112,805334.176460126,5370489.45145391
9277,9277113,800782.623407241,5373872.23139892
9277,9277114,791830.284654728,5379266.18312707
9277,9277116,777562.036110639,5368248.6016779
9277,9277117,799591.835515984,5382111.22640814
9277,9277118,805662.956139148,5359394.17223141
9277,9277119,775365.006502789,5375357.08021749
9277,9277121,763278.32700334,5373709.256443
9277,9277122,770536.153250596,5361864.60759829
9277,9277124,782530.852049014,5370823.98177069
9277,9277126,792390.072671577,5384364.41913298
9277,9277127,791955.789786482,5351947.29759641
9277,9277128,793836.404564584,5350456.84875174
9277,9277131,776092.170035328,5381515.43953124
9277,9277133,767728.616478123,5367144.97536789
9277,9277134,776282.340884833,5361620.34974625
9277,9277138,792663.545188263,5372957.6735387
9277,9277139,787697.80023485,5371140.33058895
9277,9277140,791433.449098024,5357454.16331559
9277,9277141,770735.340798488,5374764.14077351
9277,9277142,789697.153069093,5388422.68442895
9277,9277144,783696.371341703,5378240.03942576
9277,9277145,797842.773096835,5356255.65967851
9277,9277147,801940.600853882,5359775.76182044
9277,9277148,788613.767927489,5362661.15059932
9277,9277149,796436.200879045,5367279.69862858
9277,9277151,771978.446409542,5366138.19242129
9277,9277152,797183.630447893,5362083.72581828
9277,9277153,782363.778660684,5362858.74853474
9277,9277154,786897.952532303,5356688.09683081
9278,9278112,754679.071592154,5426313.66926884
9278,9278113,767781.045109325,5418166.94531863
9278,9278116,765046.05912426,5432560.54975402
9278,9278117,756365.538429537,5421324.55705324
9278,9278118,772429.362727495,5424669.05923004
9278,9278120,762619.974434239,5434053.43924195
9278,9278121,759064.320407038,5414601.62781619
9278,9278123,749396.402136129,5412957.43278763
9278,9278129,772802.069730855,5437135.11336853
9278,9278134,769632.316351402,5434179.48937773
9278,9278139,772394.399189187,5428512.22687012
9278,9278140,774537.286769495,5417990.63859888
9278,9278141,757554.28775165,5428721.76918002
9278,9278143,770788.002536779,5442273.1303221
9278,9278144,743539.93430607,5408453.0259032
9278,9278146,758903.194214408,5408176.09525608
9278,9278147,766851.197395153,5444208.88294639
9278,9278148,736736.673705912,5407194.81615592
9278,9278149,779974.283523487,5417324.7544406
9278,9278151,768442.32805387,5430509.73184171
9278,9278154,775480.745320292,5432317.30281593
9278,9278159,778122.940229526,5420309.64111822
9278,9278167,768423.158596718,5409587.85066751
9278,9278170,764076.739904493,5424829.28811832
9278,9278171,778991.726835174,5429494.51699185
9278,9278172,752557.391092618,5418146.40227974
9278,9278177,753410.380628387,5422006.04902223
9278,9278178,774822.949300339,5443133.35705177
9278,9278179,765333.476190589,5437659.67080945
9278,9278182,763101.622957399,5412463.17527745
9278,9278184,779406.639422877,5434955.83237982
9278,9278187,781186.022787852,5426395.84710958
9278,9278189,766092.189421166,5441239.51848162
9278,9278190,763781.492500016,5428543.08350247
9278,9278192,772282.181390138,5415171.17048573
9278,9278197,759078.038675669,5437599.85114127
9278,9278198,775363.725665693,5428052.62348424
9279,9279112,756407.719317505,5391189.92696556
9279,9279113,783269.784706707,5393851.98246028
9279,9279115,760449.755750556,5380246.96834692
9279,9279116,760469.83706083,5392283.36021525
9279,9279122,773612.517569252,5396102.89729866
9279,9279124,752793.10702796,5387618.22856781
9279,9279125,765350.00065893,5393987.4637931
9279,9279126,762312.068260103,5384659.73380074
9279,9279127,752197.83088495,5402550.08269778
9279,9279128,756132.148227992,5398039.55638965
9279,9279130,749393.413400405,5388739.21758809
9279,9279132,767180.25268207,5401371.64030352
9279,9279134,767950.927787492,5385826.37382858
9279,9279135,774408.540041394,5385344.44359288
9279,9279137,775857.97472798,5404855.3760059
9361,9361,706217.741338175,5481476.50424517
9362,9362,727669.187156704,5433573.15166536
9363,9363,727604.396885772,5506633.15931349
9371,9371111,700561.055941731,5479992.90480336
9371,9371113,688220.40769487,5507847.48538735
9371,9371116,689733.744373537,5478991.44600142
9371,9371118,717389.937133758,5474390.70677131
9371,9371119,695987.081048192,5495784.34557401
9371,9371120,712171.150605878,5470707.46542767
9371,9371121,710069.852272892,5499206.14060519
9371,9371122,715099.180535949,5483775.12881573
9371,9371123,707795.713056771,5492279.29757234
9371,9371126,703410.545760711,5491024.11708338
9371,9371127,712773.907846234,5492869.57060383
9371,9371128,686923.94830919,5494518.80534438
9371,9371129,704938.223498413,5466155.33829774
9371,9371131,695407.505345866,5481434.0636752
9371,9371132,695197.94780165,5471491.90689991
9371,9371135,690779.76825657,5498691.75289624
9371,9371136,709597.374856378,5476904.86374902
9371,9371140,686808.818513561,5490095.16057917
9371,9371141,691610.282067598,5489996.85477535
9371,9371144,703868.528245265,5484571.83855781
9371,9371146,712932.588003852,5465898.00518192
9371,9371148,712576.717558538,5461401.81400695
9371,9371150,720170.570592891,5491616.08368145
9371,9371151,698110.539140799,5487327.46381025
9371,9371154,702163.836473574,5473344.54041308
9371,9371156,702149.894900589,5499214.66312266
9371,9371157,687044.704066999,5486281.41983126
9371,9371452,700200.476759462,5482571.50783114
9372,9372112,777749.989176233,5463939.8559503
9372,9372113,790972.193342278,5456606.00475921
9372,9372115,778077.561361837,5452534.102357
9372,9372116,766975.574162604,5457263.6154111
9372,9372117,774588.778539751,5456136.60499499
9372,9372124,786231.218703494,5468054.16621293
9372,9372125,754320.838311096,5444591.42747654
